measurementpoint.flowvalue,measurementpoint.speedvalue,measurementpoint.ninputs,measurementpoint.sdeviation,measurementpoint.measurementdatetime,measurementpoint.reference
2220.0,114.0,0.0,,2019-11-28 19:09:00,RWS01_MONIBAS_0021hrr0597ra
3420.0,103.66666666666667,0.0,,2019-11-28 19:15:00,RWS01_MONIBAS_0021hrr0597ra
2880.0,101.0,0.0,,2019-11-28 19:21:00,RWS01_MONIBAS_0021hrr0597ra
2160.0,107.33333333333333,0.0,,2019-11-28 19:27:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,111.66666666666667,0.0,,2019-11-28 19:33:00,RWS01_MONIBAS_0021hrr0597ra
1500.0,107.0,0.0,,2019-11-28 19:38:00,RWS01_MONIBAS_0021hrr0597ra
2700.0,104.0,0.0,,2019-11-28 19:44:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,108.33333333333333,0.0,,2019-11-28 19:50:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,104.0,0.0,,2019-11-28 19:56:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,105.0,0.0,,2019-11-28 20:01:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,110.0,0.0,,2019-11-28 20:07:00,RWS01_MONIBAS_0021hrr0597ra
2760.0,108.66666666666667,0.0,,2019-11-28 20:13:00,RWS01_MONIBAS_0021hrr0597ra
2220.0,105.66666666666667,0.0,,2019-11-28 20:19:00,RWS01_MONIBAS_0021hrr0597ra
2100.0,108.33333333333333,0.0,,2019-11-28 20:24:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,100.5,0.0,,2019-11-28 20:30:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,115.66666666666667,0.0,,2019-11-28 20:36:00,RWS01_MONIBAS_0021hrr0597ra
2100.0,107.0,0.0,,2019-11-28 20:42:00,RWS01_MONIBAS_0021hrr0597ra
2280.0,105.0,0.0,,2019-11-28 20:48:00,RWS01_MONIBAS_0021hrr0597ra
1140.0,104.5,0.0,,2019-11-28 20:53:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,107.0,0.0,,2019-11-28 20:59:00,RWS01_MONIBAS_0021hrr0597ra
1560.0,107.0,0.0,,2019-11-28 21:05:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,103.0,0.0,,2019-11-28 21:11:00,RWS01_MONIBAS_0021hrr0597ra
1260.0,109.0,0.0,,2019-11-28 21:16:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,105.5,0.0,,2019-11-28 21:22:00,RWS01_MONIBAS_0021hrr0597ra
1200.0,111.0,0.0,,2019-11-28 21:28:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,102.5,0.0,,2019-11-28 21:34:00,RWS01_MONIBAS_0021hrr0597ra
1500.0,105.5,0.0,,2019-11-28 21:40:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,98.5,0.0,,2019-11-28 21:45:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 21:51:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 21:57:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 22:03:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 22:08:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 22:14:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 22:20:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 22:26:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 22:32:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 22:37:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 22:43:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 22:49:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 22:55:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 23:01:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 23:06:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 23:12:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 23:18:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 23:24:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 23:30:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 23:35:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 23:41:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 23:47:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 23:53:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-28 23:59:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 00:04:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 00:10:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 00:16:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 00:22:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 00:27:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 00:33:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 00:39:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 00:45:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 00:50:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 00:56:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 01:02:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 01:08:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 01:14:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 01:19:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 01:25:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 01:31:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 01:37:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 01:43:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 01:48:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 01:54:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 02:00:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 02:06:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 02:11:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 02:17:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 02:23:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 02:29:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 02:35:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 02:40:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 02:46:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 02:52:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 02:58:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 03:04:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 03:09:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 03:15:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 03:21:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 03:27:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 03:33:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-11-29 03:38:00,RWS01_MONIBAS_0021hrr0597ra
360.0,100.5,0.0,,2019-11-29 03:44:00,RWS01_MONIBAS_0021hrr0597ra
300.0,104.5,0.0,,2019-11-29 03:50:00,RWS01_MONIBAS_0021hrr0597ra
540.0,107.5,0.0,,2019-11-29 03:56:00,RWS01_MONIBAS_0021hrr0597ra
360.0,95.0,0.0,,2019-11-29 04:02:00,RWS01_MONIBAS_0021hrr0597ra
540.0,104.66666666666667,0.0,,2019-11-29 04:07:00,RWS01_MONIBAS_0021hrr0597ra
540.0,101.5,0.0,,2019-11-29 04:13:00,RWS01_MONIBAS_0021hrr0597ra
420.0,85.0,0.0,,2019-11-29 04:19:00,RWS01_MONIBAS_0021hrr0597ra
420.0,111.0,0.0,,2019-11-29 04:25:00,RWS01_MONIBAS_0021hrr0597ra
600.0,102.0,0.0,,2019-11-29 04:31:00,RWS01_MONIBAS_0021hrr0597ra
660.0,110.5,0.0,,2019-11-29 04:36:00,RWS01_MONIBAS_0021hrr0597ra
360.0,101.0,0.0,,2019-11-29 04:42:00,RWS01_MONIBAS_0021hrr0597ra
600.0,115.0,0.0,,2019-11-29 04:48:00,RWS01_MONIBAS_0021hrr0597ra
1080.0,113.66666666666667,0.0,,2019-11-29 04:54:00,RWS01_MONIBAS_0021hrr0597ra
1080.0,97.0,0.0,,2019-11-29 05:00:00,RWS01_MONIBAS_0021hrr0597ra
1020.0,102.0,0.0,,2019-11-29 05:05:00,RWS01_MONIBAS_0021hrr0597ra
1020.0,96.5,0.0,,2019-11-29 05:11:00,RWS01_MONIBAS_0021hrr0597ra
1260.0,117.66666666666667,0.0,,2019-11-29 05:17:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,100.0,0.0,,2019-11-29 05:23:00,RWS01_MONIBAS_0021hrr0597ra
2340.0,101.33333333333333,0.0,,2019-11-29 05:28:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,107.0,0.0,,2019-11-29 05:34:00,RWS01_MONIBAS_0021hrr0597ra
2940.0,100.33333333333333,0.0,,2019-11-29 05:40:00,RWS01_MONIBAS_0021hrr0597ra
2580.0,102.33333333333333,0.0,,2019-11-29 05:46:00,RWS01_MONIBAS_0021hrr0597ra
2340.0,105.66666666666667,0.0,,2019-11-29 05:52:00,RWS01_MONIBAS_0021hrr0597ra
2640.0,104.66666666666667,0.0,,2019-11-29 05:57:00,RWS01_MONIBAS_0021hrr0597ra
2940.0,101.66666666666667,0.0,,2019-11-29 06:03:00,RWS01_MONIBAS_0021hrr0597ra
3900.0,100.66666666666667,0.0,,2019-11-29 06:09:00,RWS01_MONIBAS_0021hrr0597ra
2640.0,102.66666666666667,0.0,,2019-11-29 06:15:00,RWS01_MONIBAS_0021hrr0597ra
3420.0,102.66666666666667,0.0,,2019-11-29 06:21:00,RWS01_MONIBAS_0021hrr0597ra
4200.0,97.0,0.0,,2019-11-29 06:26:00,RWS01_MONIBAS_0021hrr0597ra
3420.0,98.66666666666667,0.0,,2019-11-29 06:32:00,RWS01_MONIBAS_0021hrr0597ra
3600.0,103.33333333333333,0.0,,2019-11-29 06:38:00,RWS01_MONIBAS_0021hrr0597ra
4260.0,101.33333333333333,0.0,,2019-11-29 06:44:00,RWS01_MONIBAS_0021hrr0597ra
3540.0,99.0,0.0,,2019-11-29 06:49:00,RWS01_MONIBAS_0021hrr0597ra
3300.0,102.0,0.0,,2019-11-29 06:55:00,RWS01_MONIBAS_0021hrr0597ra
4680.0,98.33333333333333,0.0,,2019-11-29 07:01:00,RWS01_MONIBAS_0021hrr0597ra
5220.0,98.66666666666667,0.0,,2019-11-29 07:07:00,RWS01_MONIBAS_0021hrr0597ra
4500.0,101.0,0.0,,2019-11-29 07:13:00,RWS01_MONIBAS_0021hrr0597ra
4080.0,100.0,0.0,,2019-11-29 07:18:00,RWS01_MONIBAS_0021hrr0597ra
4500.0,97.66666666666667,0.0,,2019-11-29 07:24:00,RWS01_MONIBAS_0021hrr0597ra
4380.0,96.33333333333333,0.0,,2019-11-29 07:30:00,RWS01_MONIBAS_0021hrr0597ra
4560.0,102.33333333333333,0.0,,2019-11-29 07:36:00,RWS01_MONIBAS_0021hrr0597ra
5100.0,96.0,0.0,,2019-11-29 07:41:00,RWS01_MONIBAS_0021hrr0597ra
4200.0,99.0,0.0,,2019-11-29 07:47:00,RWS01_MONIBAS_0021hrr0597ra
4500.0,98.0,0.0,,2019-11-29 07:53:00,RWS01_MONIBAS_0021hrr0597ra
4500.0,98.0,0.0,,2019-11-29 07:59:00,RWS01_MONIBAS_0021hrr0597ra
3840.0,100.0,0.0,,2019-11-29 08:05:00,RWS01_MONIBAS_0021hrr0597ra
4440.0,93.33333333333333,0.0,,2019-11-29 08:10:00,RWS01_MONIBAS_0021hrr0597ra
3180.0,103.0,0.0,,2019-11-29 08:17:00,RWS01_MONIBAS_0021hrr0597ra
4260.0,94.33333333333333,0.0,,2019-11-29 08:23:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,100.0,0.0,,2019-11-29 08:29:00,RWS01_MONIBAS_0021hrr0597ra
4500.0,99.0,0.0,,2019-11-29 08:35:00,RWS01_MONIBAS_0021hrr0597ra
4260.0,95.33333333333333,0.0,,2019-11-29 08:40:00,RWS01_MONIBAS_0021hrr0597ra
4320.0,96.33333333333333,0.0,,2019-11-29 08:46:00,RWS01_MONIBAS_0021hrr0597ra
4260.0,97.66666666666667,0.0,,2019-11-29 08:52:00,RWS01_MONIBAS_0021hrr0597ra
4140.0,94.33333333333333,0.0,,2019-11-29 08:58:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,96.0,0.0,,2019-11-29 09:03:00,RWS01_MONIBAS_0021hrr0597ra
3540.0,98.0,0.0,,2019-11-29 09:09:00,RWS01_MONIBAS_0021hrr0597ra
3600.0,94.33333333333333,0.0,,2019-11-29 09:15:00,RWS01_MONIBAS_0021hrr0597ra
3120.0,100.0,0.0,,2019-11-29 09:21:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,97.0,0.0,,2019-11-29 09:27:00,RWS01_MONIBAS_0021hrr0597ra
2820.0,102.0,0.0,,2019-11-29 09:32:00,RWS01_MONIBAS_0021hrr0597ra
4020.0,94.33333333333333,0.0,,2019-11-29 09:38:00,RWS01_MONIBAS_0021hrr0597ra
3840.0,97.0,0.0,,2019-11-29 09:44:00,RWS01_MONIBAS_0021hrr0597ra
3000.0,97.66666666666667,0.0,,2019-11-29 09:50:00,RWS01_MONIBAS_0021hrr0597ra
4620.0,94.66666666666667,0.0,,2019-11-29 09:55:00,RWS01_MONIBAS_0021hrr0597ra
4500.0,96.66666666666667,0.0,,2019-11-29 10:01:00,RWS01_MONIBAS_0021hrr0597ra
4740.0,93.66666666666667,0.0,,2019-11-29 10:07:00,RWS01_MONIBAS_0021hrr0597ra
3240.0,95.33333333333333,0.0,,2019-11-29 10:13:00,RWS01_MONIBAS_0021hrr0597ra
3600.0,99.0,0.0,,2019-11-29 10:19:00,RWS01_MONIBAS_0021hrr0597ra
3120.0,99.66666666666667,0.0,,2019-11-29 10:24:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,102.0,0.0,,2019-11-29 10:30:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,95.33333333333333,0.0,,2019-11-29 10:32:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,95.33333333333333,0.0,,2019-11-29 10:32:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,97.66666666666667,0.0,,2019-11-29 10:47:00,RWS01_MONIBAS_0021hrr0597ra
3540.0,100.0,0.0,,2019-11-29 10:53:00,RWS01_MONIBAS_0021hrr0597ra
3660.0,96.0,0.0,,2019-11-29 10:59:00,RWS01_MONIBAS_0021hrr0597ra
4320.0,96.66666666666667,0.0,,2019-11-29 11:05:00,RWS01_MONIBAS_0021hrr0597ra
3000.0,95.33333333333333,0.0,,2019-11-29 11:11:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,100.66666666666667,0.0,,2019-11-29 11:16:00,RWS01_MONIBAS_0021hrr0597ra
4620.0,99.0,0.0,,2019-11-29 11:22:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,100.0,0.0,,2019-11-29 11:28:00,RWS01_MONIBAS_0021hrr0597ra
3300.0,100.33333333333333,0.0,,2019-11-29 11:34:00,RWS01_MONIBAS_0021hrr0597ra
4500.0,93.33333333333333,0.0,,2019-11-29 11:40:00,RWS01_MONIBAS_0021hrr0597ra
3360.0,99.33333333333333,0.0,,2019-11-29 11:45:00,RWS01_MONIBAS_0021hrr0597ra
4320.0,93.0,0.0,,2019-11-29 11:51:00,RWS01_MONIBAS_0021hrr0597ra
4500.0,95.33333333333333,0.0,,2019-11-29 11:57:00,RWS01_MONIBAS_0021hrr0597ra
4440.0,93.66666666666667,0.0,,2019-11-29 12:03:00,RWS01_MONIBAS_0021hrr0597ra
5520.0,93.66666666666667,0.0,,2019-11-29 12:08:00,RWS01_MONIBAS_0021hrr0597ra
4260.0,94.0,0.0,,2019-11-29 12:14:00,RWS01_MONIBAS_0021hrr0597ra
5580.0,90.0,0.0,,2019-11-29 12:20:00,RWS01_MONIBAS_0021hrr0597ra
5460.0,89.33333333333333,0.0,,2019-11-29 12:26:00,RWS01_MONIBAS_0021hrr0597ra
4020.0,91.33333333333333,0.0,,2019-11-29 12:32:00,RWS01_MONIBAS_0021hrr0597ra
5580.0,85.33333333333333,0.0,,2019-11-29 12:37:00,RWS01_MONIBAS_0021hrr0597ra
5640.0,94.66666666666667,0.0,,2019-11-29 12:43:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,97.66666666666667,0.0,,2019-11-29 12:49:00,RWS01_MONIBAS_0021hrr0597ra
4860.0,96.33333333333333,0.0,,2019-11-29 12:55:00,RWS01_MONIBAS_0021hrr0597ra
4980.0,98.0,0.0,,2019-11-29 13:00:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,101.0,0.0,,2019-11-29 13:06:00,RWS01_MONIBAS_0021hrr0597ra
5700.0,95.0,0.0,,2019-11-29 13:12:00,RWS01_MONIBAS_0021hrr0597ra
5220.0,93.66666666666667,0.0,,2019-11-29 13:18:00,RWS01_MONIBAS_0021hrr0597ra
5040.0,92.33333333333333,0.0,,2019-11-29 13:24:00,RWS01_MONIBAS_0021hrr0597ra
4680.0,97.0,0.0,,2019-11-29 13:29:00,RWS01_MONIBAS_0021hrr0597ra
4920.0,96.33333333333333,0.0,,2019-11-29 13:35:00,RWS01_MONIBAS_0021hrr0597ra
6240.0,89.33333333333333,0.0,,2019-11-29 13:41:00,RWS01_MONIBAS_0021hrr0597ra
6180.0,94.0,0.0,,2019-11-29 13:47:00,RWS01_MONIBAS_0021hrr0597ra
5100.0,94.66666666666667,0.0,,2019-11-29 13:53:00,RWS01_MONIBAS_0021hrr0597ra
7200.0,91.0,0.0,,2019-11-29 13:58:00,RWS01_MONIBAS_0021hrr0597ra
6240.0,94.33333333333333,0.0,,2019-11-29 14:04:00,RWS01_MONIBAS_0021hrr0597ra
6840.0,91.66666666666667,0.0,,2019-11-29 14:10:00,RWS01_MONIBAS_0021hrr0597ra
5460.0,95.66666666666667,0.0,,2019-11-29 14:16:00,RWS01_MONIBAS_0021hrr0597ra
6300.0,94.66666666666667,0.0,,2019-11-29 14:21:00,RWS01_MONIBAS_0021hrr0597ra
1560.0,56.0,0.0,,2019-11-29 14:27:00,RWS01_MONIBAS_0021hrr0597ra
2460.0,85.0,0.0,,2019-11-29 14:33:00,RWS01_MONIBAS_0021hrr0597ra
5220.0,82.66666666666667,0.0,,2019-11-29 14:39:00,RWS01_MONIBAS_0021hrr0597ra
5280.0,99.33333333333333,0.0,,2019-11-29 14:45:00,RWS01_MONIBAS_0021hrr0597ra
2340.0,68.0,0.0,,2019-11-29 14:50:00,RWS01_MONIBAS_0021hrr0597ra
1860.0,74.0,0.0,,2019-11-29 14:56:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,75.0,0.0,,2019-11-29 15:02:00,RWS01_MONIBAS_0021hrr0597ra
4860.0,95.66666666666667,0.0,,2019-11-29 15:08:00,RWS01_MONIBAS_0021hrr0597ra
4860.0,97.0,0.0,,2019-11-29 15:14:00,RWS01_MONIBAS_0021hrr0597ra
5280.0,98.33333333333333,0.0,,2019-11-29 15:19:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,47.0,0.0,,2019-11-29 15:25:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,73.0,0.0,,2019-11-29 15:31:00,RWS01_MONIBAS_0021hrr0597ra
2100.0,73.5,0.0,,2019-11-29 15:37:00,RWS01_MONIBAS_0021hrr0597ra
4440.0,94.33333333333333,0.0,,2019-11-29 15:42:00,RWS01_MONIBAS_0021hrr0597ra
4620.0,94.33333333333333,0.0,,2019-11-29 15:48:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,82.0,0.0,,2019-11-29 15:54:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,64.0,0.0,,2019-11-29 16:00:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,79.0,0.0,,2019-11-29 16:06:00,RWS01_MONIBAS_0021hrr0597ra
5400.0,87.33333333333333,0.0,,2019-11-29 16:11:00,RWS01_MONIBAS_0021hrr0597ra
4560.0,98.33333333333333,0.0,,2019-11-29 16:17:00,RWS01_MONIBAS_0021hrr0597ra
6300.0,96.0,0.0,,2019-11-29 16:23:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,98.66666666666667,0.0,,2019-11-29 16:29:00,RWS01_MONIBAS_0021hrr0597ra
4260.0,103.33333333333333,0.0,,2019-11-29 16:34:00,RWS01_MONIBAS_0021hrr0597ra
4140.0,101.0,0.0,,2019-11-29 16:40:00,RWS01_MONIBAS_0021hrr0597ra
3900.0,101.0,0.0,,2019-11-29 16:46:00,RWS01_MONIBAS_0021hrr0597ra
3840.0,70.5,0.0,,2019-11-29 16:52:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,71.0,0.0,,2019-11-29 16:58:00,RWS01_MONIBAS_0021hrr0597ra
4440.0,91.0,0.0,,2019-11-29 17:03:00,RWS01_MONIBAS_0021hrr0597ra
4200.0,101.0,0.0,,2019-11-29 17:09:00,RWS01_MONIBAS_0021hrr0597ra
4560.0,97.66666666666667,0.0,,2019-11-29 17:15:00,RWS01_MONIBAS_0021hrr0597ra
4020.0,93.66666666666667,0.0,,2019-11-29 17:21:00,RWS01_MONIBAS_0021hrr0597ra
5100.0,96.33333333333333,0.0,,2019-11-29 17:26:00,RWS01_MONIBAS_0021hrr0597ra
4680.0,99.0,0.0,,2019-11-29 17:32:00,RWS01_MONIBAS_0021hrr0597ra
3360.0,104.33333333333333,0.0,,2019-11-29 17:38:00,RWS01_MONIBAS_0021hrr0597ra
3360.0,99.66666666666667,0.0,,2019-11-29 17:44:00,RWS01_MONIBAS_0021hrr0597ra
2880.0,105.66666666666667,0.0,,2019-11-29 17:50:00,RWS01_MONIBAS_0021hrr0597ra
3120.0,101.66666666666667,0.0,,2019-11-29 17:55:00,RWS01_MONIBAS_0021hrr0597ra
2580.0,101.0,0.0,,2019-11-29 18:01:00,RWS01_MONIBAS_0021hrr0597ra
3360.0,101.33333333333333,0.0,,2019-11-29 18:07:00,RWS01_MONIBAS_0021hrr0597ra
3000.0,105.33333333333333,0.0,,2019-11-29 18:13:00,RWS01_MONIBAS_0021hrr0597ra
2820.0,108.33333333333333,0.0,,2019-11-29 18:19:00,RWS01_MONIBAS_0021hrr0597ra
3540.0,105.33333333333333,0.0,,2019-11-29 18:24:00,RWS01_MONIBAS_0021hrr0597ra
2580.0,105.66666666666667,0.0,,2019-11-29 18:30:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,107.0,0.0,,2019-11-29 18:36:00,RWS01_MONIBAS_0021hrr0597ra
2640.0,107.33333333333333,0.0,,2019-11-29 18:42:00,RWS01_MONIBAS_0021hrr0597ra
2880.0,105.66666666666667,0.0,,2019-11-29 18:48:00,RWS01_MONIBAS_0021hrr0597ra
2700.0,101.33333333333333,0.0,,2019-11-29 18:53:00,RWS01_MONIBAS_0021hrr0597ra
2160.0,107.33333333333333,0.0,,2019-11-29 18:59:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,103.5,0.0,,2019-11-29 19:05:00,RWS01_MONIBAS_0021hrr0597ra
2640.0,103.66666666666667,0.0,,2019-11-29 19:11:00,RWS01_MONIBAS_0021hrr0597ra
1440.0,104.0,0.0,,2019-11-29 19:16:00,RWS01_MONIBAS_0021hrr0597ra
1980.0,119.33333333333333,0.0,,2019-11-29 19:22:00,RWS01_MONIBAS_0021hrr0597ra
2460.0,104.0,0.0,,2019-11-29 19:28:00,RWS01_MONIBAS_0021hrr0597ra
1860.0,103.33333333333333,0.0,,2019-11-29 19:34:00,RWS01_MONIBAS_0021hrr0597ra
1860.0,108.66666666666667,0.0,,2019-11-29 19:40:00,RWS01_MONIBAS_0021hrr0597ra
2460.0,102.66666666666667,0.0,,2019-11-29 19:45:00,RWS01_MONIBAS_0021hrr0597ra
2160.0,103.0,0.0,,2019-11-29 19:51:00,RWS01_MONIBAS_0021hrr0597ra
1980.0,104.33333333333333,0.0,,2019-11-29 19:57:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,106.33333333333333,0.0,,2019-11-29 20:03:00,RWS01_MONIBAS_0021hrr0597ra
1140.0,102.0,0.0,,2019-11-29 20:09:00,RWS01_MONIBAS_0021hrr0597ra
1560.0,114.66666666666667,0.0,,2019-11-29 20:14:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,114.0,0.0,,2019-11-29 20:20:00,RWS01_MONIBAS_0021hrr0597ra
1560.0,113.0,0.0,,2019-11-29 20:26:00,RWS01_MONIBAS_0021hrr0597ra
1020.0,104.0,0.0,,2019-11-29 20:32:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,101.0,0.0,,2019-11-29 20:37:00,RWS01_MONIBAS_0021hrr0597ra
1560.0,107.0,0.0,,2019-11-29 20:43:00,RWS01_MONIBAS_0021hrr0597ra
1140.0,116.66666666666667,0.0,,2019-11-29 20:49:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,107.0,0.0,,2019-11-29 20:55:00,RWS01_MONIBAS_0021hrr0597ra
1500.0,114.0,0.0,,2019-11-29 21:01:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,110.33333333333333,0.0,,2019-11-29 21:06:00,RWS01_MONIBAS_0021hrr0597ra
960.0,105.33333333333333,0.0,,2019-11-29 21:12:00,RWS01_MONIBAS_0021hrr0597ra
1560.0,111.66666666666667,0.0,,2019-11-29 21:18:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,111.33333333333333,0.0,,2019-11-29 21:24:00,RWS01_MONIBAS_0021hrr0597ra
960.0,108.66666666666667,0.0,,2019-11-29 21:29:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,102.5,0.0,,2019-11-29 21:35:00,RWS01_MONIBAS_0021hrr0597ra
